Localité;ID;Code postal;ssCommune;Sous-commune;Commune principale;Province;;;;;;;;;;;;;;;;;;;;;
Wulpen;8648;8670;VRAI;Oui;KOKSIJDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Bovekerke;8649;8680;VRAI;Oui;KOEKELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Koekelare;8650;8680;FAUX;Non;KOEKELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Zande;8651;8680;VRAI;Oui;KOEKELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Alveringem;8652;8690;FAUX;Non;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Hoogstade;8653;8690;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Oeren;8654;8690;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Rijkers;8655;8690;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Beveren-Aan-De-Ijzer;8656;8691;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Gijverinkhove;8657;8691;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Izenberge;8658;8691;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Leisele;8659;8691;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Stavele;8660;8691;VRAI;Oui;ALVERINGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Aarsele;8700;8700;VRAI;Oui;TIELT;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Kanegem;8701;8700;VRAI;Oui;TIELT;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Schuiferskapelle;8702;8700;VRAI;Oui;TIELT;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Tielt;8703;8700;FAUX;Non;TIELT;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Ooigem;8704;8710;VRAI;Oui;WIELSBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Baafs-Vijve;8705;8710;VRAI;Oui;WIELSBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Wielsbeke;8706;8710;FAUX;Non;WIELSBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Dentergem;8707;8720;FAUX;Non;DENTERGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Markegem;8708;8720;VRAI;Oui;DENTERGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Oeselgem;8709;8720;VRAI;Oui;DENTERGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Wakken;8710;8720;VRAI;Oui;DENTERGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Beernem;8711;8730;FAUX;Non;BEERNEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Oedelem;8712;8730;VRAI;Oui;BEERNEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Joris;8713;8730;VRAI;Oui;BEERNEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Egem;8714;8740;VRAI;Oui;PITTEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Pittem;8715;8740;FAUX;Non;PITTEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Wingene;8716;8750;FAUX;Non;WINGENE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Zwevezele;8717;8750;VRAI;Oui;WINGENE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Ruiselede;8718;8755;FAUX;Non;RUISELEDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Meulebeke;8719;8760;FAUX;Non;MEULEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Ingelmunster;8720;8770;FAUX;Non;INGELMUNSTER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Oostrozebeke;8721;8780;FAUX;Non;OOSTROZEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Waregem;8722;8790;FAUX;Non;WAREGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Beveren;8723;8791;VRAI;Oui;WAREGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Desselgem;8724;8792;VRAI;Oui;WAREGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Eloois-Vijve;8725;8793;VRAI;Oui;WAREGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Beveren;8800;8800;VRAI;Oui;ROESELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Oekene;8801;8800;VRAI;Oui;ROESELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Roeselare;8802;8800;FAUX;Non;ROESELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Rumbeke;8803;8800;VRAI;Oui;ROESELARE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Lichtervelde;8804;8810;FAUX;Non;LICHTERVELDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Torhout;8805;8820;FAUX;Non;TORHOUT;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Gits;8806;8830;VRAI;Oui;HOOGLEDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Hooglede;8807;8830;FAUX;Non;HOOGLEDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Oostnieuwkerke;8808;8840;VRAI;Oui;STADEN;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Staden;8809;8840;FAUX;Non;STADEN;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Westrozebeke;8810;8840;VRAI;Oui;STADEN;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Ardooie;8811;8850;FAUX;Non;ARDOOIE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Koolskamp;8812;8851;VRAI;Oui;ARDOOIE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Lendelede;8813;8860;FAUX;Non;LENDELEDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Emelgem;8814;8870;VRAI;Oui;IZEGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Izegem;8815;8870;FAUX;Non;IZEGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Kachtem;8816;8870;VRAI;Oui;IZEGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Ledegem;8817;8880;FAUX;Non;LEDEGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Rollegem-Kapelle;8818;8880;VRAI;Oui;LEDEGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Eloois-Winkel;8819;8880;VRAI;Oui;LEDEGEM;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Dadizele;8820;8890;VRAI;Oui;MOORSLEDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Moorslede;8821;8890;FAUX;Non;MOORSLEDE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Brielen;8900;8900;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Dikkebus;8901;8900;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Ieper;8902;8900;FAUX;Non;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Jan;8903;8900;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Hollebeke;8904;8902;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Voormezele;8905;8902;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Zillebeke;8906;8902;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Boezinge;8907;8904;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Zuidschote;8908;8904;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Elverdinge;8909;8906;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Vlamertinge;8910;8908;VRAI;Oui;IEPER;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Bikschote;8911;8920;VRAI;Oui;LANGEMARK-POELKAPELLE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Langemark;8912;8920;VRAI;Oui;LANGEMARK-POELKAPELLE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Poelkapelle;8913;8920;VRAI;Oui;LANGEMARK-POELKAPELLE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Lauwe;8914;8930;VRAI;Oui;MENEN;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Menen;8915;8930;FAUX;Non;MENEN;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Rekkem;8916;8930;VRAI;Oui;MENEN;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Geluwe;8917;8940;VRAI;Oui;WERVIK;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Wervik;8918;8940;FAUX;Non;WERVIK;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Nieuwkerke;8919;8950;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Dranouter;8920;8951;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Wulvergem;8921;8952;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Wijtschate;8922;8953;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Westouter;8923;8954;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Kemmel;8924;8956;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Messines;8925;8957;FAUX;Non;MESSINES;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Loker;8926;8958;VRAI;Oui;HEUVELLAND;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Poperinge;8927;8970;FAUX;Non;POPERINGE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Reningelst;8928;8970;VRAI;Oui;POPERINGE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Krombeke;8929;8972;VRAI;Oui;POPERINGE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Proven;8930;8972;VRAI;Oui;POPERINGE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Roesbrugge-Haringe;8931;8972;VRAI;Oui;POPERINGE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Watou;8932;8978;VRAI;Oui;POPERINGE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Beselare;8933;8980;VRAI;Oui;ZONNEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Geluveld;8934;8980;VRAI;Oui;ZONNEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Passendale;8935;8980;VRAI;Oui;ZONNEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Zandvoorde;8936;8980;VRAI;Oui;ZONNEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Zonnebeke;8937;8980;FAUX;Non;ZONNEBEKE;FLANDRE-OCCIDENTALE;;;;;;;;;;;;;;;;;;;;;
Gent;9000;9000;FAUX;Non;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Mariakerke;9001;9030;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Drongen;9002;9031;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Wondelgem;9003;9032;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Amandsberg;9004;9040;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Oostakker;9005;9041;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Desteldonk;9006;9042;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Mendonk;9007;9042;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Kruis-Winkel;9008;9042;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Gentbrugge;9009;9050;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Ledeberg;9010;9050;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Afsnee;9011;9051;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Denijs-Westrem;9012;9051;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Zwijnaarde;9013;9052;VRAI;Oui;GENT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Zelzate;9014;9060;FAUX;Non;ZELZATE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Destelbergen;9015;9070;FAUX;Non;DESTELBERGEN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Heusden;9016;9070;VRAI;Oui;DESTELBERGEN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
CSM Gent X;9017;9075;FAUX;;CSM Gent X;;;;;;;;;;;;;;;;;;;;;;
Beervelde;9018;9080;VRAI;Oui;LOCHRISTI;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Lochristi;9019;9080;FAUX;Non;LOCHRISTI;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Zaffelare;9020;9080;VRAI;Oui;LOCHRISTI;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Zeveneken;9021;9080;VRAI;Oui;LOCHRISTI;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Gontrode;9022;9090;VRAI;Oui;MELLE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Melle;9023;9090;FAUX;Non;MELLE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Gent X;9024;9099;FAUX;;Gent X;;;;;;;;;;;;;;;;;;;;;;
Nieuwkerken-Waas;9100;9100;VRAI;Oui;SINT-NIKLAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Niklaas;9101;9100;FAUX;Non;SINT-NIKLAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Belsele;9102;9111;VRAI;Oui;SINT-NIKLAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sinaai-Waas;9103;9112;VRAI;Oui;SINT-NIKLAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Beveren-Waas;9104;9120;FAUX;Non;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Haasdonk;9105;9120;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Kallo;9106;9120;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Melsele;9107;9120;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Vrasene;9108;9120;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Doel;9109;9130;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Kallo;9110;9130;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Kieldrecht;9111;9130;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Verrebroek;9112;9130;VRAI;Oui;BEVEREN-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Elversele;9113;9140;VRAI;Oui;TEMSE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Steendorp;9114;9140;VRAI;Oui;TEMSE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Temse;9115;9140;FAUX;Non;TEMSE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Tielrode;9116;9140;VRAI;Oui;TEMSE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Bazel;9117;9150;VRAI;Oui;KRUIBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Kruibeke;9118;9150;FAUX;Non;KRUIBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Rupelmonde;9119;9150;VRAI;Oui;KRUIBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Daknam;9120;9160;VRAI;Oui;LOKEREN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Eksaarde;9121;9160;VRAI;Oui;LOKEREN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Lokeren;9122;9160;FAUX;Non;LOKEREN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
De Klinge;9123;9170;VRAI;Oui;SINT-GILLIS-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Meerdonk;9124;9170;VRAI;Oui;SINT-GILLIS-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Gillis-Waas;9125;9170;FAUX;Non;SINT-GILLIS-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Pauwels;9126;9170;VRAI;Oui;SINT-GILLIS-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Moerbeke-Waas;9127;9180;FAUX;Non;MOERBEKE-WAAS;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Wachtebeke;9128;9185;FAUX;Non;WACHTEBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Kemzeke;9129;9190;VRAI;Oui;STEKENE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Stekene;9130;9190;FAUX;Non;STEKENE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Appels;9200;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Baasrode;9201;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Dendermonde;9202;9200;FAUX;Non;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Grembergen;9203;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Mespelare;9204;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Oudegem;9205;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Schoonaarde;9206;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Sint-Gillis-Dendermonde;9207;9200;VRAI;Oui;DENDERMONDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Hamme;9208;9220;FAUX;Non;HAMME;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Moerzeke;9209;9220;VRAI;Oui;HAMME;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Massemen;9210;9230;VRAI;Oui;WETTEREN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Westrem;9211;9230;VRAI;Oui;WETTEREN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Wetteren;9212;9230;FAUX;Non;WETTEREN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Zele;9213;9240;FAUX;Non;ZELE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Waasmunster;9214;9250;FAUX;Non;WAASMUNSTER;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Buggenhout;9215;9255;FAUX;Non;BUGGENHOUT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Opdorp;9216;9255;VRAI;Oui;BUGGENHOUT;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Schellebelle;9217;9260;VRAI;Oui;WICHELEN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Serskamp;9218;9260;VRAI;Oui;WICHELEN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Wichelen;9219;9260;FAUX;Non;WICHELEN;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Kalken;9220;9270;VRAI;Oui;LAARNE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Laarne;9221;9270;FAUX;Non;LAARNE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Denderbelle;9222;9280;VRAI;Oui;LEBBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Lebbeke;9223;9280;FAUX;Non;LEBBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Wieze;9224;9280;VRAI;Oui;LEBBEKE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Berlare;9225;9290;FAUX;Non;BERLARE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Overmere;9226;9290;VRAI;Oui;BERLARE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Uitbergen;9227;9290;VRAI;Oui;BERLARE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Aalst;9300;9300;FAUX;Non;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Gijzegem;9301;9308;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Hofstade;9302;9308;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Baardegem;9303;9310;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Herdersem;9304;9310;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Meldert;9305;9310;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Moorsel;9306;9310;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Erembodegem;9307;9320;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Nieuwerkerken;9308;9320;VRAI;Oui;AALST;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Impe;9309;9340;VRAI;Oui;LEDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Lede;9310;9340;FAUX;Non;LEDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Oordegem;9311;9340;VRAI;Oui;LEDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Smetlede;9312;9340;VRAI;Oui;LEDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Wanzele;9313;9340;VRAI;Oui;LEDE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Appelterre-Eichem;9400;9400;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Denderwindeke;9401;9400;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Lieferinge;9402;9400;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Nederhasselt;9403;9400;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Ninove;9404;9400;FAUX;Non;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Okegem;9405;9400;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Voorde;9406;9400;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Pollare;9407;9401;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Meerbeke;9408;9402;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Neigem;9409;9403;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Aspelare;9410;9404;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Outer;9411;9406;VRAI;Oui;NINOVE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Aaigem;9412;9420;VRAI;Oui;ERPE-MERE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Bambrugge;9413;9420;VRAI;Oui;ERPE-MERE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
Burst;9414;9420;VRAI;Oui;ERPE-MERE;FLANDRE-ORIENTALE;;;;;;;;;;;;;;;;;;;;;
